,index,titles,urls,asin,asin_url
1000,1001,macOS Monterey For Dummies (For Dummies (Computer/Tech)),https://www.amazon.com/macOS-Monterey-Dummies-Bob-LeVitus/dp/1119836964/ref=sr_1_1002?qid=1676965485&s=books&sr=1-1002,1119836964,https://www.amazon.com/dp/1119836964/
1001,1002,"Practice of System and Network Administration, The: DevOps and other Best Practices for Enterprise IT, Volume 1",https://www.amazon.com/Practice-System-Network-Administration-Enterprise/dp/0321919165/ref=sr_1_1003?qid=1676965485&s=books&sr=1-1003,0321919165,https://www.amazon.com/dp/0321919165/
1002,1003,AutoCAD 2023 Tutorial First Level 2D Fundamentals,https://www.amazon.com/AutoCAD-Tutorial-First-Level-Fundamentals/dp/1630575011/ref=sr_1_1004?qid=1676965485&s=books&sr=1-1004,1630575011,https://www.amazon.com/dp/1630575011/
1003,1004,Practical Threat Intelligence and Data-Driven Threat Hunting: A hands-on guide to threat hunting with the ATT&CK™ Framework and open source tools,https://www.amazon.com/Practical-Threat-Hunting/dp/1838556370/ref=sr_1_1005?qid=1676965485&s=books&sr=1-1005,1838556370,https://www.amazon.com/dp/1838556370/
1004,1005,Intelligence-Driven Incident Response: Outwitting the Adversary,https://www.amazon.com/Intelligence-Driven-Incident-Response-Outwitting-Adversary/dp/1491934948/ref=sr_1_1006?qid=1676965485&s=books&sr=1-1006,1491934948,https://www.amazon.com/dp/1491934948/
1005,1006,Head First Git: A Learner's Guide to Understanding Git from the Inside Out,https://www.amazon.com/Head-First-Git-Learners-Understanding/dp/1492092517/ref=sr_1_1007?qid=1676965485&s=books&sr=1-1007,1492092517,https://www.amazon.com/dp/1492092517/
1006,1007,C++ Concurrency in Action,https://www.amazon.com/C-Concurrency-Action-Anthony-Williams/dp/1617294691/ref=sr_1_1008?qid=1676965485&s=books&sr=1-1008,1617294691,https://www.amazon.com/dp/1617294691/
1007,1008,Records Management,https://www.amazon.com/Records-Management-Judith-Read/dp/1305119169/ref=sr_1_1009?qid=1676965493&s=books&sr=1-1009,1305119169,https://www.amazon.com/dp/1305119169/
1008,1009,"Concurrency in C# Cookbook: Asynchronous, Parallel, and Multithreaded Programming",https://www.amazon.com/Concurrency-Cookbook-Asynchronous-Multithreaded-Programming/dp/149205450X/ref=sr_1_1010?qid=1676965493&s=books&sr=1-1010,149205450X,https://www.amazon.com/dp/149205450X/
1009,1010,PowerShell Pocket Reference: Portable Help for PowerShell Scripters,https://www.amazon.com/PowerShell-Pocket-Reference-Portable-Scripters/dp/1098101677/ref=sr_1_1011?qid=1676965493&s=books&sr=1-1011,1098101677,https://www.amazon.com/dp/1098101677/
1010,1011,Microsoft Azure For Dummies,https://www.amazon.com/Microsoft-Azure-Dummies-Timothy-Warner/dp/1119612144/ref=sr_1_1012?qid=1676965493&s=books&sr=1-1012,1119612144,https://www.amazon.com/dp/1119612144/
1011,1012,"Certified Information Security Manager Exam Prep Guide: Gain the confidence to pass the CISM exam using test-oriented study material, 2nd Edition",https://www.amazon.com/Certified-Information-Security-Manager-Guide/dp/1804610631/ref=sr_1_1013?qid=1676965493&s=books&sr=1-1013,1804610631,https://www.amazon.com/dp/1804610631/
1012,1013,Code: The Hidden Language of Computer Hardware and Software,https://www.amazon.com/Code-Language-Computer-Hardware-Software/dp/0735611319/ref=sr_1_1009?qid=1676965493&s=books&sr=1-1009,0735611319,https://www.amazon.com/dp/0735611319/
1013,1014,MIS (MindTap Course List),https://www.amazon.com/MindTap-Course-List-Hossein-Bidgoli/dp/0357418697/ref=sr_1_1010?qid=1676965493&s=books&sr=1-1010,0357418697,https://www.amazon.com/dp/0357418697/
1014,1015,"Managing Multiple Projects: How Project Managers Can Balance Priorities, Manage Expectations and Increase Productivity",https://www.amazon.com/Managing-Multiple-Projects-Expectations-Productivity/dp/1398605506/ref=sr_1_1011?qid=1676965493&s=books&sr=1-1011,1398605506,https://www.amazon.com/dp/1398605506/
1015,1016,Math for Deep Learning: What You Need to Know to Understand Neural Networks,https://www.amazon.com/Math-Deep-Learning-Understand-Networks/dp/1718501900/ref=sr_1_1012?qid=1676965493&s=books&sr=1-1012,1718501900,https://www.amazon.com/dp/1718501900/
1016,1017,The Algorithm Design Manual (Texts in Computer Science),https://www.amazon.com/Algorithm-Design-Manual-Computer-Science/dp/3030542580/ref=sr_1_1013?qid=1676965493&s=books&sr=1-1013,3030542580,https://www.amazon.com/dp/3030542580/
1017,1018,Deep Learning from Scratch: Building with Python from First Principles,https://www.amazon.com/Deep-Learning-Scratch-Building-Principles/dp/1492041416/ref=sr_1_1014?qid=1676965493&s=books&sr=1-1014,1492041416,https://www.amazon.com/dp/1492041416/
1018,1019,"Python for Data Analysis: Data Wrangling with Pandas, NumPy, and IPython",https://www.amazon.com/Python-Data-Analysis-Wrangling-IPython/dp/1491957662/ref=sr_1_1015?qid=1676965493&s=books&sr=1-1015,1491957662,https://www.amazon.com/dp/1491957662/
1019,1020,Discovering AutoCAD 2020,https://www.amazon.com/Discovering-AutoCAD-2020-Mark-Dix/dp/0135576164/ref=sr_1_1016?qid=1676965493&s=books&sr=1-1016,0135576164,https://www.amazon.com/dp/0135576164/
1020,1021,"Agile Data Warehouse Design: Collaborative Dimensional Modeling, from Whiteboard to Star Schema",https://www.amazon.com/Agile-Data-Warehouse-Design-Collaborative/dp/0956817203/ref=sr_1_1017?qid=1676965493&s=books&sr=1-1017,0956817203,https://www.amazon.com/dp/0956817203/
1021,1022,Coding the Matrix: Linear Algebra through Applications to Computer Science,https://www.amazon.com/Coding-Matrix-Algebra-Applications-Computer/dp/0615880991/ref=sr_1_1018?qid=1676965493&s=books&sr=1-1018,0615880991,https://www.amazon.com/dp/0615880991/
1022,1023,"PLC Controls with Structured Text (ST), V3: IEC 61131-3 and best practice ST programming",https://www.amazon.com/PLC-Controls-Structured-Text-programming/dp/8743015549/ref=sr_1_1019?qid=1676965493&s=books&sr=1-1019,8743015549,https://www.amazon.com/dp/8743015549/
1023,1025,"Compilers: Principles, Techniques, and Tools",https://www.amazon.com/Compilers-Principles-Techniques-Alfred-Aho/dp/0201100886/ref=sr_1_1026?qid=1676965501&s=books&sr=1-1026,0201100886,https://www.amazon.com/dp/0201100886/
1024,1026,(ISC)2 SSCP Systems Security Certified Practitioner Official Study Guide & Practice Tests Bundle,https://www.amazon.com/SSCP-Study-Guide-Practice-Test/dp/111987890X/ref=sr_1_1027?qid=1676965501&s=books&sr=1-1027,111987890X,https://www.amazon.com/dp/111987890X/
1025,1027,Practical Vim: Edit Text at the Speed of Thought,https://www.amazon.com/Practical-Vim-Edit-Speed-Thought/dp/1680501275/ref=sr_1_1028?qid=1676965501&s=books&sr=1-1028,1680501275,https://www.amazon.com/dp/1680501275/
1026,1028,Adversarial Tradecraft in Cybersecurity: Offense versus defense in real-time computer conflict,https://www.amazon.com/Adversarial-Tradecraft-Cybersecurity-real-time-computer/dp/1801076200/ref=sr_1_1029?qid=1676965501&s=books&sr=1-1029,1801076200,https://www.amazon.com/dp/1801076200/
1027,1029,"Agile Model-Based Systems Engineering Cookbook: Improve system development by applying proven recipes for effective agile systems engineering, 2nd Edition",https://www.amazon.com/Agile-Model-Based-Systems-Engineering-Cookbook/dp/1803235829/ref=sr_1_1025?qid=1676965501&s=books&sr=1-1025,1803235829,https://www.amazon.com/dp/1803235829/
1028,1030,"Industrial Cybersecurity: Efficiently monitor the cybersecurity posture of your ICS environment, 2nd Edition",https://www.amazon.com/Industrial-Cybersecurity-Efficiently-cybersecurity-environment/dp/1800202091/ref=sr_1_1026?qid=1676965501&s=books&sr=1-1026,1800202091,https://www.amazon.com/dp/1800202091/
1029,1031,"Microsoft 365 Certified Fundamentals MS-900 Exam Guide: Understand the Microsoft 365 platform from concept to execution and pass the MS-900 exam with confidence, 2nd Edition",https://www.amazon.com/Microsoft-Certified-Fundamentals-MS-900-Guide/dp/1803231165/ref=sr_1_1027?qid=1676965501&s=books&sr=1-1027,1803231165,https://www.amazon.com/dp/1803231165/
1030,1032,Excel Workbook For Dummies,https://www.amazon.com/Excel-Workbook-Dummies-Paul-McFedries/dp/1119832152/ref=sr_1_1028?qid=1676965501&s=books&sr=1-1028,1119832152,https://www.amazon.com/dp/1119832152/
1031,1033,OCA Oracle Database SQL Exam Guide (Exam 1Z0-071) (Oracle Press),https://www.amazon.com/Oracle-Database-Guide-1Z0-071-Press/dp/1259585492/ref=sr_1_1029?qid=1676965501&s=books&sr=1-1029,1259585492,https://www.amazon.com/dp/1259585492/
1032,1034,"Windows Server 2022 Administration Fundamentals: A beginner's guide to managing and administering Windows Server environments, 3rd Edition",https://www.amazon.com/Windows-Server-2022-Administration-Fundamentals/dp/1803232153/ref=sr_1_1030?qid=1676965501&s=books&sr=1-1030,1803232153,https://www.amazon.com/dp/1803232153/
1033,1035,Artificial Intelligence in Finance: A Python-Based Guide,https://www.amazon.com/Artificial-Intelligence-Finance-Python-Based-Guide/dp/1492055433/ref=sr_1_1031?qid=1676965501&s=books&sr=1-1031,1492055433,https://www.amazon.com/dp/1492055433/
1034,1036,Data Juice: 101 Stories of How Organizations Are Squeezing Value from Available Data Assets,https://www.amazon.com/Data-Juice-Organizations-Squeezing-Available/dp/1737169908/ref=sr_1_1032?qid=1676965501&s=books&sr=1-1032,1737169908,https://www.amazon.com/dp/1737169908/
1035,1037,Mastering Windows Group Policy: Control and secure your Active Directory environment with Group Policy,https://www.amazon.com/Mastering-Windows-Group-Policy-environment/dp/1789347394/ref=sr_1_1033?qid=1676965501&s=books&sr=1-1033,1789347394,https://www.amazon.com/dp/1789347394/
1036,1038,Distributed Systems,https://www.amazon.com/Distributed-Systems-Maarten-van-Steen/dp/9081540637/ref=sr_1_1034?qid=1676965501&s=books&sr=1-1034,9081540637,https://www.amazon.com/dp/9081540637/
1037,1039,Residential Design Using Autodesk Revit 2023,https://www.amazon.com/Residential-Design-Using-Autodesk-Revit/dp/1630575070/ref=sr_1_1035?qid=1676965501&s=books&sr=1-1035,1630575070,https://www.amazon.com/dp/1630575070/
1038,1040,Phylogenetic Comparative Methods in R,https://www.amazon.com/Phylogenetic-Comparative-Methods-Liam-Revell/dp/0691219036/ref=sr_1_1041?qid=1676965510&s=books&sr=1-1041,0691219036,https://www.amazon.com/dp/0691219036/
1039,1041,Interior Design Using Autodesk Revit 2023: Introduction to Building Information Modeling for Interior Designers,https://www.amazon.com/Interior-Design-Using-Autodesk-Revit/dp/1630575135/ref=sr_1_1042?qid=1676965510&s=books&sr=1-1042,1630575135,https://www.amazon.com/dp/1630575135/
1040,1042,"Microsoft Power BI Quick Start Guide: Bring your data to life through data modeling, visualization, digital storytelling, and more, 2nd Edition",https://www.amazon.com/Microsoft-Power-Quick-Start-Guide/dp/1800561571/ref=sr_1_1043?qid=1676965510&s=books&sr=1-1043,1800561571,https://www.amazon.com/dp/1800561571/
1041,1043,Distributed Systems,https://www.amazon.com/Distributed-Systems-Maarten-van-Steen/dp/1543057381/ref=sr_1_1044?qid=1676965510&s=books&sr=1-1044,1543057381,https://www.amazon.com/dp/1543057381/
1042,1044,Programming in C (Developer's Library),https://www.amazon.com/Programming-C-4th-Developers-Library/dp/0321776410/ref=sr_1_1045?qid=1676965510&s=books&sr=1-1045,0321776410,https://www.amazon.com/dp/0321776410/
1043,1045,Algorithms for Decision Making,https://www.amazon.com/Algorithms-Decision-Making-Mykel-Kochenderfer/dp/0262047012/ref=sr_1_1041?qid=1676965510&s=books&sr=1-1041,0262047012,https://www.amazon.com/dp/0262047012/
1044,1046,Accelerated C++: Practical Programming by Example,https://www.amazon.com/Accelerated-C-Practical-Programming-Example/dp/020170353X/ref=sr_1_1042?qid=1676965510&s=books&sr=1-1042,020170353X,https://www.amazon.com/dp/020170353X/
1045,1047,"CRISC Certified in Risk and Information Systems Control All-in-One Exam Guide, Second Edition",https://www.amazon.com/Certified-Information-Systems-Control-Second/dp/1260473333/ref=sr_1_1043?qid=1676965510&s=books&sr=1-1043,1260473333,https://www.amazon.com/dp/1260473333/
1046,1048,CompTIA Project+ Study Guide: Exam PK0-005,https://www.amazon.com/CompTIA-Project-Study-Guide-PK0-005/dp/1119892457/ref=sr_1_1044?qid=1676965510&s=books&sr=1-1044,1119892457,https://www.amazon.com/dp/1119892457/
1047,1049,CIPM Certified Information Privacy Manager All-in-One Exam Guide,https://www.amazon.com/Certified-Information-Privacy-Manager-Guide/dp/1260474097/ref=sr_1_1045?qid=1676965510&s=books&sr=1-1045,1260474097,https://www.amazon.com/dp/1260474097/
1048,1050,"Blender 3D Incredible Models: A comprehensive guide to hard-surface modeling, procedural texturing, and rendering",https://www.amazon.com/Blender-Incredible-Models-comprehensive-hard-surface/dp/1801817812/ref=sr_1_1046?qid=1676965510&s=books&sr=1-1046,1801817812,https://www.amazon.com/dp/1801817812/
1049,1051,Blueprints for Text Analytics Using Python: Machine Learning-Based Solutions for Common Real World (NLP) Applications,https://www.amazon.com/Blueprints-Text-Analytics-Using-Python/dp/149207408X/ref=sr_1_1047?qid=1676965510&s=books&sr=1-1047,149207408X,https://www.amazon.com/dp/149207408X/
1050,1052,"Mike Meyers' CompTIA Security+ Certification Passport, Sixth Edition (Exam SY0-601) (Mike Meyers' Certification Passport)",https://www.amazon.com/CompTIA-Security-Certification-Passport-SY0-601/dp/1260467953/ref=sr_1_1048?qid=1676965510&s=books&sr=1-1048,1260467953,https://www.amazon.com/dp/1260467953/
1051,1053,"Computer Basics Absolute Beginner's Guide, Windows 10 Edition",https://www.amazon.com/Computer-Basics-Absolute-Beginners-Windows/dp/0136498817/ref=sr_1_1049?qid=1676965510&s=books&sr=1-1049,0136498817,https://www.amazon.com/dp/0136498817/
1052,1054,Upgrading and Repairing PCs,https://www.amazon.com/Upgrading-Repairing-22nd-Scott-Mueller/dp/0789756102/ref=sr_1_1050?qid=1676965510&s=books&sr=1-1050,0789756102,https://www.amazon.com/dp/0789756102/
1053,1055,Unreal Engine C++ the Ultimate Developer's Handbook: Learn C++ and Unreal Engine by Creating a Complete Action Game,https://www.amazon.com/Unreal-Engine-Ultimate-Developers-Handbook/dp/B089M2H7J1/ref=sr_1_1051?qid=1676965510&s=books&sr=1-1051,B089M2H7J1,https://www.amazon.com/dp/B089M2H7J1/
1054,1056,"Programming C# 10: Build Cloud, Web, and Desktop Applications",https://www.amazon.com/Programming-10-Build-Desktop-Applications/dp/1098117816/ref=sr_1_1057?qid=1676965517&s=books&sr=1-1057,1098117816,https://www.amazon.com/dp/1098117816/
1055,1057,101 Labs - Cisco CCNA: Hands-on Practical Labs for the 200-301 - Implementing and Administering Cisco Solutions Exam,https://www.amazon.com/101-Labs-Hands-Implementing-Administering/dp/0992823951/ref=sr_1_1058?qid=1676965517&s=books&sr=1-1058,0992823951,https://www.amazon.com/dp/0992823951/
1056,1058,AWS Certified Machine Learning Study Guide: Specialty (MLS-C01) Exam,https://www.amazon.com/Certified-Machine-Learning-Study-Guide/dp/1119821002/ref=sr_1_1059?qid=1676965517&s=books&sr=1-1059,1119821002,https://www.amazon.com/dp/1119821002/
1057,1059,Zero Trust Security: An Enterprise Guide,https://www.amazon.com/Zero-Trust-Security-Enterprise-Guide/dp/148426701X/ref=sr_1_1060?qid=1676965517&s=books&sr=1-1060,148426701X,https://www.amazon.com/dp/148426701X/
1058,1060,"Spring in Action, Sixth Edition",https://www.amazon.com/Spring-Action-Sixth-Craig-Walls/dp/1617297577/ref=sr_1_1061?qid=1676965517&s=books&sr=1-1061,1617297577,https://www.amazon.com/dp/1617297577/
1059,1061,"Patterns, Predictions, and Actions: Foundations of Machine Learning",https://www.amazon.com/Patterns-Predictions-Actions-Foundations-Learning/dp/069123373X/ref=sr_1_1057?qid=1676965517&s=books&sr=1-1057,069123373X,https://www.amazon.com/dp/069123373X/
1060,1062,Murach's Python for Data Analysis (Training & Reference),https://www.amazon.com/Murachs-Python-Analysis-Scott-McCoy/dp/1943872767/ref=sr_1_1058?qid=1676965517&s=books&sr=1-1058,1943872767,https://www.amazon.com/dp/1943872767/
1061,1063,Numerical Recipes 3rd Edition: The Art of Scientific Computing,https://www.amazon.com/Numerical-Recipes-3rd-Scientific-Computing/dp/0521880688/ref=sr_1_1059?qid=1676965517&s=books&sr=1-1059,0521880688,https://www.amazon.com/dp/0521880688/
1062,1064,Microservices Design Patterns in .NET: Making sense of microservices design and architecture using .NET Core,https://www.amazon.com/Microservices-Design-Patterns-NET-microservices/dp/1804610305/ref=sr_1_1060?qid=1676965517&s=books&sr=1-1060,1804610305,https://www.amazon.com/dp/1804610305/
1063,1065,"Violent Python: A Cookbook for Hackers, Forensic Analysts, Penetration Testers and Security Engineers",https://www.amazon.com/Violent-Python-Cookbook-Penetration-Engineers/dp/1597499579/ref=sr_1_1061?qid=1676965517&s=books&sr=1-1061,1597499579,https://www.amazon.com/dp/1597499579/
1064,1066,Understanding Operating Systems,https://www.amazon.com/Understanding-Operating-Systems-Ann-McHoes/dp/1305674251/ref=sr_1_1062?qid=1676965517&s=books&sr=1-1062,1305674251,https://www.amazon.com/dp/1305674251/
1065,1067,"Threat Assessment and Management Strategies: Identifying the Howlers and Hunters, Second Edition",https://www.amazon.com/Threat-Assessment-Management-Strategies-Identifying/dp/1498721842/ref=sr_1_1063?qid=1676965517&s=books&sr=1-1063,1498721842,https://www.amazon.com/dp/1498721842/
1066,1068,"Python for Geospatial Data Analysis: Theory, Tools, and Practice for Location Intelligence",https://www.amazon.com/Python-Geospatial-Data-Analysis-Intelligence/dp/109810479X/ref=sr_1_1064?qid=1676965517&s=books&sr=1-1064,109810479X,https://www.amazon.com/dp/109810479X/
1067,1069,The AVR Microcontroller and Embedded Systems Using Assembly and C: Using Arduino Uno and Atmel Studio,https://www.amazon.com/Microcontroller-Embedded-Systems-Using-Assembly/dp/0997925965/ref=sr_1_1065?qid=1676965517&s=books&sr=1-1065,0997925965,https://www.amazon.com/dp/0997925965/
1068,1070,Cloud Native Go: Building Reliable Services in Unreliable Environments,https://www.amazon.com/Cloud-Native-Go-Unreliable-Environments/dp/1492076333/ref=sr_1_1066?qid=1676965517&s=books&sr=1-1066,1492076333,https://www.amazon.com/dp/1492076333/
1069,1071,Quantum Computing Since Democritus,https://www.amazon.com/Quantum-Computing-since-Democritus-Aaronson/dp/0521199565/ref=sr_1_1067?qid=1676965517&s=books&sr=1-1067,0521199565,https://www.amazon.com/dp/0521199565/
1070,1072,Computer Programming for Beginners: Fundamentals of Programming Terms and Concepts,https://www.amazon.com/Computer-Programming-Beginners-Fundamentals-Concepts/dp/1719439559/ref=sr_1_1073?qid=1676965528&s=books&sr=1-1073,1719439559,https://www.amazon.com/dp/1719439559/
1071,1073,"IT Auditing Using Controls to Protect Information Assets, Third Edition",https://www.amazon.com/Auditing-Controls-Protect-Information-Assets/dp/1260453227/ref=sr_1_1074?qid=1676965528&s=books&sr=1-1074,1260453227,https://www.amazon.com/dp/1260453227/
1072,1074,NetSuite For Dummies,https://www.amazon.com/NetSuite-Dummies-Julie-Kelly/dp/0470191074/ref=sr_1_1075?qid=1676965528&s=books&sr=1-1075,0470191074,https://www.amazon.com/dp/0470191074/
1073,1075,MATLAB: A Practical Introduction to Programming and Problem Solving,https://www.amazon.com/MATLAB-Practical-Introduction-Programming-Problem/dp/032391750X/ref=sr_1_1076?qid=1676965528&s=books&sr=1-1076,032391750X,https://www.amazon.com/dp/032391750X/
1074,1076,Swift Programming: The Big Nerd Ranch Guide (Big Nerd Ranch Guides),https://www.amazon.com/Swift-Programming-Ranch-Guide-Guides/dp/0135264200/ref=sr_1_1077?qid=1676965528&s=books&sr=1-1077,0135264200,https://www.amazon.com/dp/0135264200/
1075,1077,Code That Fits in Your Head : Heuristics for Software Engineering (Robert C. Martin Series),https://www.amazon.com/Code-That-Fits-Your-Head/dp/0137464401/ref=sr_1_1073?qid=1676965528&s=books&sr=1-1073,0137464401,https://www.amazon.com/dp/0137464401/
1076,1078,Bernard Lonergan's Insight: A Comprehensive Commentary,https://www.amazon.com/Bernard-Lonergans-Insight-Comprehensive-Commentary/dp/0761825940/ref=sr_1_1074?qid=1676965528&s=books&sr=1-1074,0761825940,https://www.amazon.com/dp/0761825940/
1077,1079,"Programming Logic & Design, Comprehensive 9",https://www.amazon.com/Programming-Logic-Design-Comprehensive-9-ebook/dp/B0BDXW61JM/ref=sr_1_1075?qid=1676965528&s=books&sr=1-1075,B0BDXW61JM,https://www.amazon.com/dp/B0BDXW61JM/
1078,1080,Linux All-In-One For Dummies (For Dummies (Computer/Tech)),https://www.amazon.com/Linux-All-One-Dummies-Computer/dp/1119901928/ref=sr_1_1076?qid=1676965528&s=books&sr=1-1076,1119901928,https://www.amazon.com/dp/1119901928/
1079,1081,"Python Testing with pytest: Simple, Rapid, Effective, and Scalable",https://www.amazon.com/Python-Testing-pytest-Effective-Scalable/dp/1680508601/ref=sr_1_1077?qid=1676965528&s=books&sr=1-1077,1680508601,https://www.amazon.com/dp/1680508601/
1080,1082,Web Scalability for Startup Engineers,https://www.amazon.com/Scalability-Startup-Engineers-Artur-Ejsmont/dp/0071843655/ref=sr_1_1078?qid=1676965528&s=books&sr=1-1078,0071843655,https://www.amazon.com/dp/0071843655/
1081,1083,"The Data Warehouse ETL Toolkit: Practical Techniques for Extracting, Cleaning, Conforming, and Delivering Data",https://www.amazon.com/Data-Warehouse-ETL-Toolkit-Techniques-Extracting/dp/0764567578/ref=sr_1_1079?qid=1676965528&s=books&sr=1-1079,0764567578,https://www.amazon.com/dp/0764567578/
1082,1084,Computer Security Fundamentals (Pearson IT Cybersecurity Curriculum),https://www.amazon.com/Computer-Security-Fundamentals-Cybersecurity-Curriculum/dp/0135774772/ref=sr_1_1080?qid=1676965528&s=books&sr=1-1080,0135774772,https://www.amazon.com/dp/0135774772/
1083,1085,Python Data Cleaning Cookbook: Modern techniques and Python tools to detect and remove dirty data and extract key insights,https://www.amazon.com/Python-Data-Cleaning-Cookbook-techniques/dp/1800565666/ref=sr_1_1081?qid=1676965528&s=books&sr=1-1081,1800565666,https://www.amazon.com/dp/1800565666/
1084,1086,Multimedia Learning,https://www.amazon.com/Multimedia-Learning-Richard-Mayer/dp/1316638081/ref=sr_1_1082?qid=1676965528&s=books&sr=1-1082,1316638081,https://www.amazon.com/dp/1316638081/
1085,1087,El lenguaje de programación Python de principio a fin (Spanish Edition),https://www.amazon.com/lenguaje-programaci%C3%B3n-Python-principio-Spanish/dp/B0B5Q283BL/ref=sr_1_1083?qid=1676965528&s=books&sr=1-1083,B0B5Q283BL,https://www.amazon.com/dp/B0B5Q283BL/
1086,1089,Residential Design Using AutoCAD 2023,https://www.amazon.com/Residential-Design-Using-AutoCAD-2023/dp/1630575119/ref=sr_1_1090?qid=1676965535&s=books&sr=1-1090,1630575119,https://www.amazon.com/dp/1630575119/
1087,1090,Data Management at Scale: Best Practices for Enterprise Architecture,https://www.amazon.com/Data-Management-Scale-Enterprise-Architecture/dp/149205478X/ref=sr_1_1091?qid=1676965535&s=books&sr=1-1091,149205478X,https://www.amazon.com/dp/149205478X/
1088,1091,On-chip High-Voltage Generator Design (Analog Circuits and Signal Processing Book 5),https://www.amazon.com/High-Voltage-Generator-Design-Circuits-Processing-ebook/dp/B00AKIF59S/ref=sr_1_1092?qid=1676965535&s=books&sr=1-1092,B00AKIF59S,https://www.amazon.com/dp/B00AKIF59S/
1089,1092,Adobe Photoshop and Lightroom Classic Classroom in a Book,https://www.amazon.com/Photoshop-Lightroom-Classic-Photographers-Classroom/dp/0137652933/ref=sr_1_1093?qid=1676965535&s=books&sr=1-1093,0137652933,https://www.amazon.com/dp/0137652933/
1090,1093,Outlook For Dummies (For Dummies (Computer/Tech)),https://www.amazon.com/Outlook-Dummies-Office-Faithe-Wempen/dp/1119829119/ref=sr_1_1089?qid=1676965535&s=books&sr=1-1089,1119829119,https://www.amazon.com/dp/1119829119/
1091,1094,Quantifying the User Experience: Practical Statistics for User Research,https://www.amazon.com/Quantifying-User-Experience-Practical-Statistics/dp/0128023082/ref=sr_1_1090?qid=1676965535&s=books&sr=1-1090,0128023082,https://www.amazon.com/dp/0128023082/
1092,1095,New Perspectives on HTML 5 and CSS: Comprehensive: Comprehensive (MindTap Course List),https://www.amazon.com/New-Perspectives-HTML-CSS-Comprehensive/dp/0357107144/ref=sr_1_1091?qid=1676965535&s=books&sr=1-1091,0357107144,https://www.amazon.com/dp/0357107144/
1093,1096,"Exam Ref SC-900 Microsoft Security, Compliance, and Identity Fundamentals",https://www.amazon.com/Exam-SC-900-Microsoft-Security-Fundamentals/dp/013756810X/ref=sr_1_1092?qid=1676965535&s=books&sr=1-1092,013756810X,https://www.amazon.com/dp/013756810X/
1094,1097,Beyond the Basic Stuff with Python: Best Practices for Writing Clean Code,https://www.amazon.com/Python-Beyond-Basics-Al-Sweigart/dp/1593279663/ref=sr_1_1093?qid=1676965535&s=books&sr=1-1093,1593279663,https://www.amazon.com/dp/1593279663/
1095,1098,GIS Tutorial for ArcGIS Desktop 10.8,https://www.amazon.com/GIS-Tutorial-ArcGIS-Desktop-10-8/dp/1589486145/ref=sr_1_1094?qid=1676965535&s=books&sr=1-1094,1589486145,https://www.amazon.com/dp/1589486145/
1096,1099,Cartography.,https://www.amazon.com/Cartography-Kenneth-Field/dp/1589485025/ref=sr_1_1095?qid=1676965535&s=books&sr=1-1095,1589485025,https://www.amazon.com/dp/1589485025/
1097,1100,Fundamentals of Computer Graphics: International Student Edition,https://www.amazon.com/Fundamentals-Computer-Graphics-Steve-Marschner/dp/0367505037/ref=sr_1_1096?qid=1676965535&s=books&sr=1-1096,0367505037,https://www.amazon.com/dp/0367505037/
1098,1101,"Software Architecture Patterns for Serverless Systems: Architecting for innovation with events, autonomous services, and micro frontends",https://www.amazon.com/Software-Architecture-Patterns-Serverless-Systems/dp/1800207034/ref=sr_1_1097?qid=1676965535&s=books&sr=1-1097,1800207034,https://www.amazon.com/dp/1800207034/
1099,1102,Digital Fundamentals,https://www.amazon.com/Digital-Fundamentals-11th-Thomas-Floyd/dp/0132737965/ref=sr_1_1098?qid=1676965535&s=books&sr=1-1098,0132737965,https://www.amazon.com/dp/0132737965/
1100,1103,Directing the Story: Professional Storytelling and Storyboarding Techniques for Live Action and Animation,https://www.amazon.com/Directing-Story-Professional-Storytelling-Storyboarding/dp/0240810767/ref=sr_1_1099?qid=1676965535&s=books&sr=1-1099,0240810767,https://www.amazon.com/dp/0240810767/
1101,1104,Grokking Simplicity: Taming complex software with functional thinking,https://www.amazon.com/Grokking-Simplicity-software-functional-thinking/dp/1617296201/ref=sr_1_1105?qid=1676965545&s=books&sr=1-1105,1617296201,https://www.amazon.com/dp/1617296201/
1102,1105,"Linux Device Driver Development: Everything you need to start with device driver development for Linux kernel and embedded Linux, 2nd Edition",https://www.amazon.com/Linux-Device-Driver-Development-development/dp/1803240067/ref=sr_1_1106?qid=1676965545&s=books&sr=1-1106,1803240067,https://www.amazon.com/dp/1803240067/
1103,1106,"Gregg College Keyboarding & Document Processing (GDP); Lessons 1-120, main text",https://www.amazon.com/College-Keyboarding-Document-Processing-Lessons/dp/0073372196/ref=sr_1_1107?qid=1676965545&s=books&sr=1-1107,0073372196,https://www.amazon.com/dp/0073372196/
1104,1107,Google Sheet Functions: A step-by-step guide (Google Workspace apps),https://www.amazon.com/Google-Sheet-Functions-step-step/dp/1519087977/ref=sr_1_1108?qid=1676965545&s=books&sr=1-1108,1519087977,https://www.amazon.com/dp/1519087977/
1105,1108,"Beginning Git and GitHub: A Comprehensive Guide to Version Control, Project Management, and Teamwork for the New Developer",https://www.amazon.com/Beginning-Git-GitHub-Comprehensive-Management/dp/1484253124/ref=sr_1_1109?qid=1676965545&s=books&sr=1-1109,1484253124,https://www.amazon.com/dp/1484253124/
